N/A,798584439,N/A,False
N/A,769512026,N/A,False
N/A,789929440,N/A,False
N/A,773717261,N/A,False
N/A,804844263,N/A,False
N/A,798527560,N/A,False
N/A,782283522,N/A,False
N/A,797924803,N/A,False
N/A,768164939,N/A,False
N/A,815019774,N/A,False
N/A,779337232,N/A,False
N/A,800325149,N/A,False
N/A,774195912,N/A,False
N/A,817419978,N/A,False
N/A,804892405,N/A,False
N/A,781422261,N/A,False
790374734,790375950,790375950,True
N/A,799701119,N/A,False
N/A,768904322,N/A,False
N/A,818025289,N/A,False
N/A,818212956,N/A,False
N/A,778287138,N/A,False
N/A,782060044,N/A,False
N/A,788580049,N/A,False
N/A,766661276,N/A,False
N/A,814318519,N/A,False
N/A,778060694,N/A,False
N/A,811907978,N/A,False
N/A,792524035,N/A,False
N/A,777184626,N/A,False
N/A,817495191,N/A,False
N/A,811164710,N/A,False
N/A,784775425,N/A,False
N/A,770771863,N/A,False
N/A,778391546,N/A,False
N/A,797737811,N/A,False
N/A,786764045,N/A,False
N/A,771673969,N/A,False
N/A,818828233,N/A,False
N/A,822207539,N/A,False
N/A,788385217,N/A,False
807555590,808802563,808802563,True
N/A,813030792,N/A,False
N/A,810674512,N/A,False
N/A,765890723,N/A,False
N/A,767754417,N/A,False
N/A,821159260,N/A,False
N/A,793975291,N/A,False
797305320,797309014,797309014,True
802635645,802773710,802773710,True
N/A,822904573,N/A,False
N/A,806292325,N/A,False
N/A,800435196,N/A,False
N/A,797707969,N/A,False
N/A,812209891,N/A,False
N/A,816076041,N/A,False
N/A,788426098,N/A,False
N/A,786441087,N/A,False
N/A,806350329,N/A,False
N/A,795237239,N/A,False
N/A,822946142,N/A,False
N/A,786104493,N/A,False
N/A,786513819,N/A,False
N/A,763973747,N/A,False
N/A,773213269,N/A,False
N/A,772331085,N/A,False
N/A,792739248,N/A,False
N/A,807377352,N/A,False
N/A,815126627,N/A,False
N/A,801938114,N/A,False
N/A,798225380,N/A,False
N/A,820545387,N/A,False
N/A,764094479,N/A,False
N/A,771043230,N/A,False
771706764,771709428,771709428,False
N/A,794909725,N/A,False
801378129,807042990,807042990,True
N/A,789642755,N/A,False
N/A,800773634,N/A,False
N/A,810951181,N/A,False
N/A,798717929,N/A,False
N/A,777348621,N/A,False
N/A,817573024,N/A,False
N/A,793662329,N/A,False
N/A,818150615,N/A,False
N/A,787560872,N/A,False
N/A,812131757,N/A,False
N/A,799560299,N/A,False
807482686,807483117,807483117,True
N/A,780560686,N/A,False
N/A,771005715,N/A,False
N/A,793868931,N/A,False
N/A,814263114,N/A,False
N/A,804463879,N/A,False
806044833,806186709,806186709,True
N/A,779143129,N/A,False
810267326,810271457,810271457,True
N/A,780615667,N/A,False
N/A,782966545,N/A,False
N/A,791979967,N/A,False
N/A,809959660,N/A,False
N/A,819272585,N/A,False
763121497,763121807,763121807,True
N/A,809066058,N/A,False
N/A,787440142,N/A,False
N/A,774969551,N/A,False
787922858,788067749,788067749,True
N/A,801524818,N/A,False
N/A,771480390,N/A,False
N/A,779667131,N/A,False
768698462,769769097,769769097,False
N/A,808945908,N/A,False
N/A,770784509,N/A,False
N/A,807316142,N/A,False
N/A,764591527,N/A,False
N/A,786417391,N/A,False
N/A,813252141,N/A,False
N/A,776410271,N/A,False
N/A,779875091,N/A,False
N/A,769976981,N/A,False
783525278,801282630,801282630,False
805903633,823036851,823036851,True
N/A,763400846,N/A,False
N/A,792837722,N/A,False
N/A,806744894,N/A,False
N/A,802601788,N/A,False
N/A,784857844,N/A,False
N/A,800150490,N/A,False
N/A,819597471,N/A,False
N/A,786182576,N/A,False
N/A,783724548,N/A,False
N/A,813786321,N/A,False
N/A,782462907,N/A,False
N/A,787288066,N/A,False
N/A,791613832,N/A,False
N/A,765656030,N/A,False
N/A,769186297,N/A,False
N/A,780667126,N/A,False
N/A,809612280,N/A,False
N/A,774644101,N/A,False
N/A,764576388,N/A,False
N/A,799980985,N/A,False
N/A,771666894,N/A,False
N/A,794201362,N/A,False
N/A,809123870,N/A,False
N/A,780895510,N/A,False
N/A,822290748,N/A,False
N/A,823030180,N/A,False
N/A,809680602,N/A,False
N/A,804078668,N/A,False
N/A,816700218,N/A,False
778248807,778256485,778256485,False
N/A,807074867,N/A,False
N/A,821293203,N/A,False
N/A,812834514,N/A,False
N/A,794445410,N/A,False
N/A,818010552,N/A,False
N/A,800114254,N/A,False
N/A,778717377,N/A,False
N/A,807344317,N/A,False
N/A,819388634,N/A,False
N/A,772372921,N/A,False
N/A,806247997,N/A,False
N/A,783785018,N/A,False
N/A,776482487,N/A,False
N/A,782242457,N/A,False
N/A,814978114,N/A,False
N/A,774629141,N/A,False
N/A,801137242,N/A,False
N/A,810279178,N/A,False
N/A,785084362,N/A,False
N/A,774636418,N/A,False
N/A,800936311,N/A,False
N/A,779271020,N/A,False
N/A,788763551,N/A,False
N/A,807894750,N/A,False
N/A,806585722,N/A,False
N/A,819937939,N/A,False
N/A,822203774,N/A,False
N/A,815531293,N/A,False
N/A,775190923,N/A,False
N/A,810447482,N/A,False
N/A,796296384,N/A,False
N/A,773759231,N/A,False
N/A,792288549,N/A,False
N/A,816096224,N/A,False
773855915,773949049,773949049,False
N/A,772522171,N/A,False
N/A,796584231,N/A,False
N/A,796288028,N/A,False
N/A,820127709,N/A,False
N/A,794618288,N/A,False
N/A,823083962,N/A,False
N/A,813004849,N/A,False
N/A,815259739,N/A,False
N/A,764532906,N/A,False
N/A,798684402,N/A,False
N/A,772255602,N/A,False
N/A,803493702,N/A,False
N/A,775474752,N/A,False
N/A,799320126,N/A,False
N/A,776144272,N/A,False
N/A,785619419,N/A,False
N/A,785159514,N/A,False
N/A,821054090,N/A,False
N/A,790645438,N/A,False
N/A,822545501,N/A,False
N/A,817757109,N/A,False
N/A,791492864,N/A,False
N/A,810178642,N/A,False
816196859,816205018,816205018,True
N/A,782453009,N/A,False
N/A,770969278,N/A,False
N/A,803349314,N/A,False
N/A,813149200,N/A,False
N/A,797210919,N/A,False
815686179,815767446,815767446,True
N/A,788011708,N/A,False
N/A,786930531,N/A,False
N/A,765579691,N/A,False
N/A,811170240,N/A,False
N/A,773440777,N/A,False
813565699,814414055,814414055,True
N/A,772283101,N/A,False
N/A,806932828,N/A,False
N/A,789622376,N/A,False
N/A,797686790,N/A,False
N/A,777261152,N/A,False
N/A,785163053,N/A,False
N/A,817879478,N/A,False
N/A,772041310,N/A,False
N/A,777548402,N/A,False
N/A,814749152,N/A,False
N/A,789905455,N/A,False
793293417,793321774,793321774,True
N/A,801402791,N/A,False
N/A,815294716,N/A,False
N/A,789044213,N/A,False
N/A,809508940,N/A,False
N/A,799705199,N/A,False
N/A,774333400,N/A,False
N/A,763901439,N/A,False
N/A,775782418,N/A,False
N/A,777615644,N/A,False
N/A,766004374,N/A,False
N/A,795776411,N/A,False
N/A,818433319,N/A,False
N/A,788839252,N/A,False
N/A,785057816,N/A,False
N/A,810718023,N/A,False
N/A,772126360,N/A,False
N/A,767750456,N/A,False
N/A,773288290,N/A,False
N/A,788668226,N/A,False
N/A,819202569,N/A,False
N/A,789425712,N/A,False
N/A,766620861,N/A,False
N/A,817598485,N/A,False
N/A,801586612,N/A,False
N/A,816844650,N/A,False
N/A,791522800,N/A,False
N/A,794957934,N/A,False
N/A,763191063,N/A,False
N/A,791278521,N/A,False
N/A,806809176,N/A,False
N/A,799530481,N/A,False
803858086,805735035,805735035,True
N/A,817037653,N/A,False
N/A,821923838,N/A,False
N/A,772367883,N/A,False
810082598,810121488,810121488,True
N/A,798578411,N/A,False
N/A,806092802,N/A,False
815281831,815318242,815318242,True
N/A,804162600,N/A,False
N/A,790408156,N/A,False
N/A,818853422,N/A,False
N/A,781373245,N/A,False
N/A,764813547,N/A,False
N/A,782614672,N/A,False
N/A,789711869,N/A,False
N/A,763382973,N/A,False
N/A,782630661,N/A,False
776109036,776837003,776837003,True
N/A,784643634,N/A,False
N/A,782648355,N/A,False
N/A,768570291,N/A,False
780024159,780082047,780082047,False
N/A,787195269,N/A,False
N/A,763988698,N/A,False
N/A,776602439,N/A,False
N/A,785543769,N/A,False
N/A,767859428,N/A,False
N/A,783371359,N/A,False
N/A,808942099,N/A,False
N/A,821236683,N/A,False
N/A,810046493,N/A,False
N/A,793314843,N/A,False
N/A,775834298,N/A,False
N/A,809843594,N/A,False
N/A,811653703,N/A,False
N/A,806538585,N/A,False
N/A,769076038,N/A,False
N/A,767244073,N/A,False
N/A,808355228,N/A,False
N/A,809049026,N/A,False
N/A,793164480,N/A,False
N/A,819972180,N/A,False
N/A,792760335,N/A,False
812910075,813082186,813082186,True
N/A,771087769,N/A,False
N/A,764679578,N/A,False
N/A,813826150,N/A,False
N/A,770703292,N/A,False
N/A,802803548,N/A,False
N/A,819268433,N/A,False
N/A,770309459,N/A,False
N/A,778797195,N/A,False
N/A,815988750,N/A,False
N/A,778182552,N/A,False
N/A,792721731,N/A,False
N/A,780268698,N/A,False
N/A,770285017,N/A,False
N/A,815200307,N/A,False
N/A,781255766,N/A,False
N/A,764790627,N/A,False
N/A,801977421,N/A,False
N/A,784763691,N/A,False
N/A,796035213,N/A,False
N/A,785064768,N/A,False
N/A,769264651,N/A,False
N/A,768597446,N/A,False
N/A,792455689,N/A,False
N/A,810589964,N/A,False
N/A,785590602,N/A,False
N/A,821899601,N/A,False
N/A,788196143,N/A,False
N/A,792867436,N/A,False
N/A,804884699,N/A,False
N/A,803650524,N/A,False
N/A,781770154,N/A,False
N/A,818938816,N/A,False
N/A,774224929,N/A,False
771178183,771178578,771178578,False
N/A,820913065,N/A,False
N/A,792121732,N/A,False
N/A,818755889,N/A,False
N/A,775314925,N/A,False
N/A,803405745,N/A,False
N/A,791067898,N/A,False
N/A,772357745,N/A,False
N/A,808806524,N/A,False
N/A,805597260,N/A,False
N/A,802465786,N/A,False
N/A,806991102,N/A,False
N/A,778768493,N/A,False
N/A,799257312,N/A,False
N/A,813329136,N/A,False
N/A,787994581,N/A,False
N/A,788253241,N/A,False
N/A,764488562,N/A,False
N/A,792156873,N/A,False
N/A,805820120,N/A,False
N/A,799795166,N/A,False
N/A,785973218,N/A,False
N/A,779713823,N/A,False
N/A,799514087,N/A,False
N/A,792145836,N/A,False
N/A,812143591,N/A,False
N/A,806013486,N/A,False
N/A,783016684,N/A,False
N/A,807167861,N/A,False
794702753,794763886,794763886,True
N/A,785559657,N/A,False
N/A,816215804,N/A,False
N/A,773870527,N/A,False
N/A,819562694,N/A,False
N/A,782309292,N/A,False
N/A,802948758,N/A,False
N/A,822844918,N/A,False
N/A,773745932,N/A,False
N/A,810586576,N/A,False
N/A,774923132,N/A,False
N/A,781480700,N/A,False
N/A,821774955,N/A,False
N/A,768735841,N/A,False
N/A,803802807,N/A,False
N/A,804594900,N/A,False
N/A,784309015,N/A,False
N/A,800975560,N/A,False
N/A,780654447,N/A,False
797787516,798643616,798643616,True
N/A,767933887,N/A,False
N/A,768695865,N/A,False
N/A,765496490,N/A,False
N/A,779212776,N/A,False
N/A,785332797,N/A,False
N/A,800673646,N/A,False
N/A,776031317,N/A,False
N/A,809910034,N/A,False
N/A,814547062,N/A,False
N/A,788432211,N/A,False
804679862,813947745,813947745,True
N/A,791861657,N/A,False
N/A,779776651,N/A,False
N/A,798525592,N/A,False
N/A,813668632,N/A,False
N/A,820250124,N/A,False
N/A,810279396,N/A,False
N/A,793870580,N/A,False
N/A,791962990,N/A,False
N/A,783996930,N/A,False
